task_id,lot_id,from_step_no,to_step_no,source_machine,source_group,source_bay,dest_machine,dest_group,dest_bay,planned_ready_sec,planned_due_sec,planned_avg_travel_sec,planned_slack_sec
T0027987,L00863,19,20,M78,METRO_C,Bay8,M32,CVD_B,Bay4,92584.06400000001,92793.60900000001,440.0,-230.45500000000175
T0027988,L00863,20,21,M32,CVD_B,Bay4,M70,IMP_C,Bay7,92958.60900000001,93214.13900000001,330.0,-74.47000000000116
T0027989,L00863,21,22,M70,IMP_C,Bay7,M68,CMP_C,Bay7,93682.88900000001,93801.67300000001,65.0,53.78399999999965
T0027990,L00863,22,23,M68,CMP_C,Bay7,M43,PHOTO_B,Bay5,93981.67300000001,96531.75,220.0,2330.07699999999
T0027991,L00863,23,24,M43,PHOTO_B,Bay5,M49,ETCH_B,Bay5,97208.25,97312.842,65.0,39.59200000000419
T0027992,L00863,24,25,M49,ETCH_B,Bay5,M76,METRO_C,Bay8,97483.842,97692.18000000001,330.0,-121.66199999999662
T0027993,L00863,25,26,M76,METRO_C,Bay8,M11,CVD_A,Bay2,97903.68000000001,98089.02500000001,440.0,-254.65499999999884
T0027994,L00863,26,27,M11,CVD_A,Bay2,M27,IMP_B,Bay3,98363.52500000001,98518.50200000001,110.0,44.97699999999895
T0027995,L00863,27,28,M27,IMP_B,Bay3,M7,CMP_A,Bay1,98660.25200000001,98868.38200000001,220.0,-11.869999999995343
T0027996,L00863,28,29,M7,CMP_A,Bay1,M51,PHOTO_C,Bay6,99301.88200000001,101415.75,550.0,1563.8679999999877
T0027997,L00863,29,30,M51,PHOTO_C,Bay6,M55,ETCH_C,Bay6,101609.25,101713.25,65.0,39.0
T0027998,L00863,30,31,M55,ETCH_C,Bay6,M62,CVD_C,Bay7,102247.25,102385.834,110.0,28.58400000000256
T0027999,L00863,31,32,M62,CVD_C,Bay7,M100,IMP_F,Bay10,102866.584,103131.13,330.0,-65.4539999999979
T0028000,L00863,32,33,M100,IMP_F,Bay10,M96,METRO_D,Bay10,103305.13,103618.115,65.0,247.98500000000058
T0028001,L00863,33,34,M96,METRO_D,Bay10,M100,IMP_F,Bay10,103810.115,103953.13200000001,65.0,78.0170000000071
T0028002,L00863,34,35,M100,IMP_F,Bay10,M43,PHOTO_B,Bay5,104089.63200000001,104720.25,550.0,80.61799999998766
T0028003,L00863,35,36,M43,PHOTO_B,Bay5,M49,ETCH_B,Bay5,104934.75,105061.592,65.0,61.84200000000419
T0028004,L00863,36,37,M49,ETCH_B,Bay5,M75,METRO_C,Bay8,105251.342,105512.088,330.0,-69.25400000000081
T0028005,L00863,37,38,M75,METRO_C,Bay8,M2,ETCH_A,Bay1,105676.338,105884.676,330.0,-121.66199999999662
T0028006,L00863,38,39,M2,ETCH_A,Bay1,M18,IMP_A,Bay2,105997.176,106147.75300000001,110.0,40.57700000000477
T0028007,L00863,39,40,M18,IMP_A,Bay2,M39,METRO_B,Bay4,106356.25300000001,106560.887,220.0,-15.36600000000908
T0028008,L00864,1,2,M83,CMP_D,Bay9,M62,CVD_C,Bay7,72161.688,72455.079,220.0,73.39100000000326
T0028009,L00864,2,3,M62,CVD_C,Bay7,M53,PHOTO_C,Bay6,73066.329,76178.25,110.0,3001.921000000002
T0028010,L00864,3,4,M53,PHOTO_C,Bay6,M56,ETCH_C,Bay6,76440.75,76512.342,65.0,6.592000000004191
T0028011,L00864,4,5,M56,ETCH_C,Bay6,M77,METRO_C,Bay8,77155.842,77342.826,220.0,-33.01600000000326
T0028012,L00864,5,6,M77,METRO_C,Bay8,M4,ETCH_A,Bay1,77581.326,77771.071,330.0,-140.25500000000466
T0028013,L00864,6,7,M4,ETCH_A,Bay1,M19,IMP_A,Bay2,77910.571,78120.52100000001,110.0,99.95000000001164
T0028014,L00864,7,8,M19,IMP_A,Bay2,M68,CMP_C,Bay7,78308.02100000001,78560.35900000001,550.0,-297.6619999999966
T0028015,L00864,8,9,M68,CMP_C,Bay7,M22,PHOTO_A,Bay3,78822.85900000001,81858.75,440.0,2595.8909999999887
T0028016,L00864,9,10,M22,PHOTO_A,Bay3,M47,ETCH_B,Bay5,82107.75,82302.111,220.0,-25.638999999995576
T0028017,L00864,10,11,M47,ETCH_B,Bay5,M14,CVD_A,Bay2,82469.361,82807.59700000001,330.0,8.236000000004424
T0028018,L00864,11,12,M14,CVD_A,Bay2,M18,IMP_A,Bay2,83298.84700000001,83452.152,65.0,88.30499999999302
T0028019,L00864,12,13,M18,IMP_A,Bay2,M36,CMP_B,Bay4,83833.902,83994.27100000001,220.0,-59.630999999993946
T0028020,L00864,13,14,M36,CMP_B,Bay4,M78,METRO_C,Bay8,84196.77100000001,84471.466,440.0,-165.30500000000757
T0028021,L00864,14,15,M78,METRO_C,Bay8,M22,PHOTO_A,Bay3,84715.966,87987.75,550.0,2721.7839999999997
T0028022,L00864,15,16,M22,PHOTO_A,Bay3,M72,PHOTO_D,Bay8,88378.5,91690.5,550.0,2762.0
T0028023,L00864,16,17,M72,PHOTO_D,Bay8,M1,ETCH_A,Bay1,91797.0,92014.138,330.0,-112.86199999999371
T0028024,L00864,17,18,M1,ETCH_A,Bay1,M13,CVD_A,Bay2,92117.638,92296.576,110.0,68.93799999999464
T0028025,L00864,18,19,M13,CVD_A,Bay2,M39,METRO_B,Bay4,92460.826,92666.187,220.0,-14.638999999995576
T0028026,L00864,19,20,M39,METRO_B,Bay4,M62,CVD_C,Bay7,92847.687,93022.584,330.0,-155.1030000000028
T0028027,L00864,20,21,M62,CVD_C,Bay7,M88,IMP_E,Bay9,93187.584,93387.06700000001,220.0,-20.51699999999255
T0028028,L00864,21,22,M88,IMP_E,Bay9,M7,CMP_A,Bay1,93855.81700000001,94055.35500000001,220.0,-20.461999999999534
T0028029,L00864,22,23,M7,CMP_A,Bay1,M51,PHOTO_C,Bay6,94235.35500000001,96656.25,550.0,1870.8949999999895
T0028030,L00864,23,24,M51,PHOTO_C,Bay6,M56,ETCH_C,Bay6,97332.75,97426.342,65.0,28.59200000000419
T0028031,L00864,24,25,M56,ETCH_C,Bay6,M96,METRO_D,Bay10,97597.342,97821.72600000001,440.0,-215.61599999999453
T0028032,L00864,25,26,M96,METRO_D,Bay10,M16,CVD_A,Bay2,98033.22600000001,98256.964,220.0,3.7379999999975553
T0028033,L00864,26,27,M16,CVD_A,Bay2,M25,IMP_B,Bay3,98531.464,98572.25600000001,110.0,-69.20799999999872
T0028034,L00864,27,28,M25,IMP_B,Bay3,M38,CMP_B,Bay4,98714.00600000001,98835.98300000001,110.0,11.976999999998952
T0028035,L00864,28,29,M38,CMP_B,Bay4,M54,PHOTO_C,Bay6,99269.48300000001,101292.75,220.0,1803.2669999999925
T0028036,L00864,29,30,M54,PHOTO_C,Bay6,M93,ETCH_D,Bay10,101486.25,101719.734,440.0,-206.51600000000326
T0028037,L00864,30,31,M93,ETCH_D,Bay10,M12,CVD_A,Bay2,102253.734,102453.272,220.0,-20.461999999999534
T0028038,L00864,31,32,M12,CVD_A,Bay2,M17,IMP_A,Bay2,102934.022,103027.614,65.0,28.59200000000419
T0028039,L00864,32,33,M17,IMP_A,Bay2,M29,METRO_A,Bay3,103201.614,103492.131,110.0,180.51699999999255
T0028040,L00864,33,34,M29,METRO_A,Bay3,M89,IMP_E,Bay9,103684.131,103965.06899999999,440.0,-159.06200000000536
T0028041,L00864,34,35,M89,IMP_E,Bay9,M71,PHOTO_D,Bay8,104101.56899999999,104757.75,110.0,546.1810000000114
T0028042,L00864,35,36,M71,PHOTO_D,Bay8,M91,ETCH_D,Bay10,104972.25,105082.234,220.0,-110.01600000000326
T0028043,L00864,36,37,M91,ETCH_D,Bay10,M77,METRO_C,Bay8,105271.984,105606.55200000001,220.0,114.56800000001385
T0028044,L00864,37,38,M77,METRO_C,Bay8,M1,ETCH_A,Bay1,105770.80200000001,105927.547,330.0,-173.25500000000466
T0028045,L00864,38,39,M1,ETCH_A,Bay1,M25,IMP_B,Bay3,106040.047,106200.41600000001,220.0,-59.630999999993946
T0028046,L00864,39,40,M25,IMP_B,Bay3,M95,METRO_D,Bay10,106408.91600000001,106720.65400000001,330.0,-18.262000000002445
T0028047,L00865,1,2,M85,CMP_D,Bay9,M65,CVD_C,Bay7,72287.54500000001,72695.39700000001,220.0,187.85199999999895
T0028048,L00865,2,3,M65,CVD_C,Bay7,M71,PHOTO_D,Bay8,73306.64700000001,76581.75,110.0,3165.1029999999882
T0028049,L00865,3,4,M71,PHOTO_D,Bay8,M93,ETCH_D,Bay10,76844.25,76976.234,220.0,-88.01600000000326
T0028050,L00865,4,5,M93,ETCH_D,Bay10,M95,METRO_D,Bay10,77619.734,77741.78700000001,65.0,57.053000000014435
T0028051,L00865,5,6,M95,METRO_D,Bay10,M5,ETCH_A,Bay1,77980.28700000001,78187.138,110.0,96.85099999999511
T0028052,L00865,6,7,M5,ETCH_A,Bay1,M17,IMP_A,Bay2,78326.638,78433.21500000001,110.0,-3.422999999995227
T0028053,L00865,7,8,M17,IMP_A,Bay2,M38,CMP_B,Bay4,78620.71500000001,78807.69900000001,220.0,-33.01600000000326
T0028054,L00865,8,9,M38,CMP_B,Bay4,M71,PHOTO_D,Bay8,79070.19900000001,82017.0,440.0,2506.800999999992
T0028055,L00865,9,10,M71,PHOTO_D,Bay8,M2,ETCH_A,Bay1,82266.0,82447.638,330.0,-148.3619999999937
T0028056,L00865,10,11,M2,ETCH_A,Bay1,M35,CVD_B,Bay4,82614.888,82929.444,330.0,-15.444000000003143
T0028057,L00865,11,12,M35,CVD_B,Bay4,M19,IMP_A,Bay2,83420.694,83625.416,220.0,-15.278000000005704
T0028058,L00865,12,13,M19,IMP_A,Bay2,M66,CMP_C,Bay7,84007.166,84250.704,550.0,-306.46199999999953
T0028059,L00865,13,14,M66,CMP_C,Bay7,M95,METRO_D,Bay10,84453.204,84674.634,330.0,-108.56999999999243
T0028060,L00865,14,15,M95,METRO_D,Bay10,M43,PHOTO_B,Bay5,84919.134,88200.75,550.0,2731.6159999999945
T0028061,L00865,15,16,M43,PHOTO_B,Bay5,M42,PHOTO_B,Bay5,88591.5,91932.0,65.0,3275.5
T0028062,L00865,16,17,M42,PHOTO_B,Bay5,M49,ETCH_B,Bay5,92038.5,92194.592,65.0,91.09200000000419
T0028063,L00865,17,18,M49,ETCH_B,Bay5,M35,CVD_B,Bay4,92298.092,92550.175,110.0,142.08299999999872
T0028064,L00865,18,19,M35,CVD_B,Bay4,M28,METRO_A,Bay3,92714.425,92826.963,110.0,2.5380000000004657
T0028065,L00865,19,20,M28,METRO_A,Bay3,M15,CVD_A,Bay2,93008.463,93283.137,110.0,164.67399999999907
T0028066,L00865,20,21,M15,CVD_A,Bay2,M19,IMP_A,Bay2,93448.137,93636.956,65.0,123.81900000000314
T0028067,L00865,21,22,M19,IMP_A,Bay2,M38,CMP_B,Bay4,94105.706,94270.69,220.0,-55.01600000000326
T0028068,L00865,22,23,M38,CMP_B,Bay4,M74,PHOTO_D,Bay8,94450.69,96928.5,440.0,2037.8099999999977
T0028069,L00865,23,24,M74,PHOTO_D,Bay8,M2,ETCH_A,Bay1,97605.0,97811.138,330.0,-123.86199999999371
T0028070,L00865,24,25,M2,ETCH_A,Bay1,M39,METRO_B,Bay4,97982.138,98244.48400000001,330.0,-67.653999999995
T0028071,L00865,25,26,M39,METRO_B,Bay4,M81,CVD_D,Bay9,98455.98400000001,98634.318,550.0,-371.666000000012
T0028072,L00865,26,27,M81,CVD_D,Bay9,M80,IMP_D,Bay8,98908.818,98949.61,110.0,-69.20799999999872
T0028073,L00865,27,28,M80,IMP_D,Bay8,M83,CMP_D,Bay9,99091.36,99167.352,110.0,-34.00800000000163
T0028074,L00865,28,29,M83,CMP_D,Bay9,M51,PHOTO_C,Bay6,99600.852,101609.25,330.0,1678.398000000001
T0028075,L00865,29,30,M51,PHOTO_C,Bay6,M1,ETCH_A,Bay1,101802.75,102079.288,550.0,-273.46199999999953
T0028076,L00865,30,31,M1,ETCH_A,Bay1,M15,CVD_A,Bay2,102613.288,102816.372,110.0,93.08400000000256
T0028077,L00865,31,32,M15,CVD_A,Bay2,M19,IMP_A,Bay2,103297.122,103479.96500000001,65.0,117.84300000000803
T0028078,L00865,32,33,M19,IMP_A,Bay2,M75,METRO_C,Bay8,103653.96500000001,103919.86300000003,440.0,-174.1019999999844
T0028079,L00865,33,34,M75,METRO_C,Bay8,M87,IMP_E,Bay9,104111.86300000003,104223.58300000001,110.0,1.7199999999866122
T0028080,L00865,34,35,M87,IMP_E,Bay9,M71,PHOTO_D,Bay8,104360.08300000001,104972.25,110.0,502.16699999998673
T0028081,L00865,35,36,M71,PHOTO_D,Bay8,M93,ETCH_D,Bay10,105186.75,105356.526,220.0,-50.22400000000198
T0028082,L00865,36,37,M93,ETCH_D,Bay10,M97,METRO_D,Bay10,105546.276,105960.452,65.0,349.17600000000675
T0028083,L00865,37,38,M97,METRO_D,Bay10,M5,ETCH_A,Bay1,106124.702,106290.247,110.0,55.544999999998254
T0028084,L00865,38,39,M5,ETCH_A,Bay1,M17,IMP_A,Bay2,106402.747,106509.32400000001,110.0,-3.422999999995227
T0028085,L00865,39,40,M17,IMP_A,Bay2,M98,METRO_D,Bay10,106717.82400000001,107058.16200000001,220.0,120.33800000000338
T0028086,L00866,1,2,M68,CMP_C,Bay7,M13,CVD_A,Bay2,72331.94900000001,72707.31,550.0,-174.63900000001013
T0028087,L00866,2,3,M13,CVD_A,Bay2,M23,PHOTO_A,Bay3,73318.56,76671.75,110.0,3243.1900000000023
T0028088,L00866,3,4,M23,PHOTO_A,Bay3,M49,ETCH_B,Bay5,76934.25,77177.361,220.0,23.111000000004424
T0028089,L00866,4,5,M49,ETCH_B,Bay5,M78,METRO_C,Bay8,77820.861,78037.99900000001,330.0,-112.86199999999371
T0028090,L00866,5,6,M78,METRO_C,Bay8,M92,ETCH_D,Bay10,78276.49900000001,78470.788,220.0,-25.711000000010245
T0028091,L00866,6,7,M92,ETCH_D,Bay10,M99,IMP_F,Bay10,78610.288,78725.88,65.0,50.59200000000419
T0028092,L00866,7,8,M99,IMP_F,Bay10,M8,CMP_A,Bay1,78913.38,79160.67400000001,110.0,137.29400000000896
T0028093,L00866,8,9,M8,CMP_A,Bay1,M71,PHOTO_D,Bay8,79423.17400000001,82480.5,330.0,2727.3259999999864
T0028094,L00866,9,10,M71,PHOTO_D,Bay8,M91,ETCH_D,Bay10,82729.5,82839.484,220.0,-110.01600000000326
T0028095,L00866,10,11,M91,ETCH_D,Bay10,M35,CVD_B,Bay4,83006.734,83420.694,440.0,-26.039999999993597
T0028096,L00866,11,12,M35,CVD_B,Bay4,M80,IMP_D,Bay8,83911.944,84165.274,440.0,-186.66999999999825
T0028097,L00866,12,13,M80,IMP_D,Bay8,M85,CMP_D,Bay9,84547.024,84645.016,110.0,-12.00800000000163
T0028098,L00866,13,14,M85,CMP_D,Bay9,M77,METRO_C,Bay8,84847.516,84949.054,110.0,-8.461999999999534
T0028099,L00866,14,15,M77,METRO_C,Bay8,M44,PHOTO_B,Bay5,85193.554,88428.0,330.0,2904.4459999999963
T0028100,L00866,15,16,M44,PHOTO_B,Bay5,M42,PHOTO_B,Bay5,88818.75,92038.5,65.0,3154.75
T0028101,L00866,16,17,M42,PHOTO_B,Bay5,M48,ETCH_B,Bay5,92145.0,92272.592,65.0,62.59200000000419
T0028102,L00866,17,18,M48,ETCH_B,Bay5,M13,CVD_A,Bay2,92376.092,92648.791,330.0,-57.30100000000675
T0028103,L00866,18,19,M13,CVD_A,Bay2,M39,METRO_B,Bay4,92813.041,93037.436,220.0,4.3950000000040745
T0028104,L00866,19,20,M39,METRO_B,Bay4,M81,CVD_D,Bay9,93218.936,93507.956,550.0,-260.9799999999959
T0028105,L00866,20,21,M81,CVD_D,Bay9,M80,IMP_D,Bay8,93672.956,93722.748,110.0,-60.20799999999872
T0028106,L00866,21,22,M80,IMP_D,Bay8,M84,CMP_D,Bay9,94191.498,94303.878,110.0,2.3799999999901047
T0028107,L00866,22,23,M84,CMP_D,Bay9,M71,PHOTO_D,Bay8,94483.878,96978.75,110.0,2384.872000000003
T0028108,L00866,23,24,M71,PHOTO_D,Bay8,M92,ETCH_D,Bay10,97655.25,97776.234,220.0,-99.01600000000326
T0028109,L00866,24,25,M92,ETCH_D,Bay10,M97,METRO_D,Bay10,97947.234,98234.76400000001,65.0,222.5300000000134
T0028110,L00866,25,26,M97,METRO_D,Bay10,M34,CVD_B,Bay4,98446.26400000001,98653.60900000001,440.0,-232.65499999999884
T0028111,L00866,26,27,M34,CVD_B,Bay4,M70,IMP_C,Bay7,98928.10900000001,99165.434,330.0,-92.67500000001746
T0028112,L00866,27,28,M70,IMP_C,Bay7,M68,CMP_C,Bay7,99307.184,99464.218,65.0,92.03399999999965
T0028113,L00866,28,29,M68,CMP_C,Bay7,M74,PHOTO_D,Bay8,99897.718,101766.0,110.0,1758.2820000000065
T0028114,L00866,29,30,M74,PHOTO_D,Bay8,M56,ETCH_C,Bay6,101959.5,102161.222,220.0,-18.278000000005704
T0028115,L00866,30,31,M56,ETCH_C,Bay6,M64,CVD_C,Bay7,102695.222,102786.614,110.0,-18.6079999999929
T0028116,L00866,31,32,M64,CVD_C,Bay7,M86,IMP_E,Bay9,103267.364,103465.906,220.0,-21.45799999999872
T0028117,L00866,32,33,M86,IMP_E,Bay9,M76,METRO_C,Bay8,103639.906,103921.397,110.0,171.49099999999453
T0028118,L00866,33,34,M76,METRO_C,Bay8,M99,IMP_F,Bay10,104113.397,104343.13,220.0,9.73300000000745
T0028119,L00866,34,35,M99,IMP_F,Bay10,M44,PHOTO_B,Bay5,104479.63,104978.25,550.0,-51.38000000000466
T0028120,L00866,35,36,M44,PHOTO_B,Bay5,M49,ETCH_B,Bay5,105192.75,105286.342,65.0,28.59200000000419
T0028121,L00866,36,37,M49,ETCH_B,Bay5,M77,METRO_C,Bay8,105476.092,105770.80200000001,330.0,-35.2899999999936
T0028122,L00866,37,38,M77,METRO_C,Bay8,M4,ETCH_A,Bay1,105935.05200000001,106124.797,330.0,-140.25500000000466
T0028123,L00866,38,39,M4,ETCH_A,Bay1,M20,IMP_A,Bay2,106237.297,106387.87400000001,110.0,40.57700000000477
T0028124,L00866,39,40,M20,IMP_A,Bay2,M94,METRO_D,Bay10,106596.37400000001,106897.217,220.0,80.84299999999348
T0028125,L00867,1,2,M84,CMP_D,Bay9,M81,CVD_D,Bay9,72566.438,72825.456,65.0,194.01800000001094
T0028126,L00867,2,3,M81,CVD_D,Bay9,M43,PHOTO_B,Bay5,73436.706,76773.0,440.0,2896.2939999999944
T0028127,L00867,3,4,M43,PHOTO_B,Bay5,M47,ETCH_B,Bay5,77035.5,77118.092,65.0,17.59200000000419
T0028128,L00867,4,5,M47,ETCH_B,Bay5,M97,METRO_D,Bay10,77761.592,78038.13,550.0,-273.46199999999953
T0028129,L00867,5,6,M97,METRO_D,Bay10,M4,ETCH_A,Bay1,78276.63,78431.175,110.0,44.544999999998254
T0028130,L00867,6,7,M4,ETCH_A,Bay1,M19,IMP_A,Bay2,78570.675,78710.25200000001,110.0,29.577000000004773
T0028131,L00867,7,8,M19,IMP_A,Bay2,M83,CMP_D,Bay9,78897.75200000001,79124.89700000001,330.0,-102.85499999999593
T0028132,L00867,8,9,M83,CMP_D,Bay9,M44,PHOTO_B,Bay5,79387.39700000001,82366.5,440.0,2539.1029999999882
T0028133,L00867,9,10,M44,PHOTO_B,Bay5,M50,ETCH_B,Bay5,82615.5,82720.092,65.0,39.59200000000419
T0028134,L00867,10,11,M50,ETCH_B,Bay5,M62,CVD_C,Bay7,82887.342,83154.757,220.0,47.4149999999936
T0028135,L00867,11,12,M62,CVD_C,Bay7,M79,IMP_D,Bay8,83646.007,83807.584,110.0,51.57700000000477
T0028136,L00867,12,13,M79,IMP_D,Bay8,M85,CMP_D,Bay9,84189.334,84298.326,110.0,-1.0080000000016298
T0028137,L00867,13,14,M85,CMP_D,Bay9,M77,METRO_C,Bay8,84500.826,84690.95599999999,110.0,80.1299999999901
T0028138,L00867,14,15,M77,METRO_C,Bay8,M24,PHOTO_A,Bay3,84935.45599999999,88196.25,550.0,2710.794000000009
T0028139,L00867,15,16,M24,PHOTO_A,Bay3,M21,PHOTO_A,Bay3,88587.0,91811.25,65.0,3159.25
T0028140,L00867,16,17,M21,PHOTO_A,Bay3,M57,ETCH_C,Bay6,91917.75,92151.28,330.0,-96.47000000000116
T0028141,L00867,17,18,M57,ETCH_C,Bay6,M15,CVD_A,Bay2,92254.78,92508.325,440.0,-186.45500000000175
T0028142,L00867,18,19,M15,CVD_A,Bay2,M39,METRO_B,Bay4,92672.575,92855.936,220.0,-36.638999999995576
T0028143,L00867,19,20,M39,METRO_B,Bay4,M12,CVD_A,Bay2,93037.436,93311.137,220.0,53.70100000000093
T0028144,L00867,20,21,M12,CVD_A,Bay2,M20,IMP_A,Bay2,93476.137,93676.91700000002,65.0,135.7800000000134
T0028145,L00867,21,22,M20,IMP_A,Bay2,M36,CMP_B,Bay4,94145.66700000002,94290.85100000001,220.0,-74.81600000000617
T0028146,L00867,22,23,M36,CMP_B,Bay4,M22,PHOTO_A,Bay3,94470.85100000001,96888.0,110.0,2307.1489999999903
T0028147,L00867,23,24,M22,PHOTO_A,Bay3,M6,ETCH_A,Bay1,97564.5,97773.622,220.0,-10.877999999996973
T0028148,L00867,24,25,M6,ETCH_A,Bay1,M28,METRO_A,Bay3,97944.622,98154.33700000001,220.0,-10.28499999998894
T0028149,L00867,25,26,M28,METRO_A,Bay3,M33,CVD_B,Bay4,98365.83700000001,98424.22900000002,110.0,-51.6079999999929
T0028150,L00867,26,27,M33,CVD_B,Bay4,M27,IMP_B,Bay3,98698.72900000002,98750.52100000002,110.0,-58.20799999999872
T0028151,L00867,27,28,M27,IMP_B,Bay3,M66,CMP_C,Bay7,98892.27100000002,99140.20900000002,440.0,-192.06200000000536
T0028152,L00867,28,29,M66,CMP_C,Bay7,M52,PHOTO_C,Bay6,99573.70900000002,101490.75,110.0,1807.040999999983
T0028153,L00867,29,30,M52,PHOTO_C,Bay6,M59,ETCH_C,Bay6,101684.25,101830.342,65.0,81.09200000000419
T0028154,L00867,30,31,M59,ETCH_C,Bay6,M13,CVD_A,Bay2,102364.342,102573.887,440.0,-230.45500000000175
T0028155,L00867,31,32,M13,CVD_A,Bay2,M26,IMP_B,Bay3,103054.637,103244.40100000001,110.0,79.76400000001013
T0028156,L00867,32,33,M26,IMP_B,Bay3,M76,METRO_C,Bay8,103418.40100000001,103694.93900000001,550.0,-273.46199999999953
T0028157,L00867,33,34,M76,METRO_C,Bay8,M88,IMP_E,Bay9,103886.93900000001,104040.92300000001,110.0,43.98399999999674
T0028158,L00867,34,35,M88,IMP_E,Bay9,M41,PHOTO_B,Bay5,104177.42300000001,104718.75,440.0,101.32699999999022
T0028159,L00867,35,36,M41,PHOTO_B,Bay5,M55,ETCH_C,Bay6,104933.25,105104.188,110.0,60.937999999994645
T0028160,L00867,36,37,M55,ETCH_C,Bay6,M78,METRO_C,Bay8,105293.938,105549.96399999999,220.0,36.02599999999802
T0028161,L00867,37,38,M78,METRO_C,Bay8,M5,ETCH_A,Bay1,105714.21399999999,105903.95899999999,330.0,-140.25500000000466
T0028162,L00867,38,39,M5,ETCH_A,Bay1,M19,IMP_A,Bay2,106016.45899999999,106145.036,110.0,18.577000000004773
T0028163,L00867,39,40,M19,IMP_A,Bay2,M40,METRO_B,Bay4,106353.536,106526.918,220.0,-46.61799999998766
T0028164,L00868,1,2,M68,CMP_C,Bay7,M15,CVD_A,Bay2,72597.29500000001,72865.291,550.0,-282.00400000001537
T0028165,L00868,2,3,M15,CVD_A,Bay2,M51,PHOTO_C,Bay6,73476.541,76774.5,440.0,2857.9590000000026
T0028166,L00868,3,4,M51,PHOTO_C,Bay6,M56,ETCH_C,Bay6,77037.0,77155.842,65.0,53.84200000000419
T0028167,L00868,4,5,M56,ETCH_C,Bay6,M77,METRO_C,Bay8,77799.342,77986.326,220.0,-33.01600000000326
T0028168,L00868,5,6,M77,METRO_C,Bay8,M91,ETCH_D,Bay10,78224.826,78329.418,220.0,-115.40799999999581
T0028169,L00868,6,7,M91,ETCH_D,Bay10,M89,IMP_E,Bay9,78468.918,78564.71,110.0,-14.20799999999872
T0028170,L00868,7,8,M89,IMP_E,Bay9,M10,CMP_A,Bay1,78752.21,78907.748,220.0,-64.46199999999953
T0028171,L00868,8,9,M10,CMP_A,Bay1,M22,PHOTO_A,Bay3,79170.248,82107.75,220.0,2717.501999999993
T0028172,L00868,9,10,M22,PHOTO_A,Bay3,M49,ETCH_B,Bay5,82356.75,82573.111,220.0,-3.638999999995576
T0028173,L00868,10,11,M49,ETCH_B,Bay5,M32,CVD_B,Bay4,82740.361,83026.26000000001,110.0,175.8990000000049
T0028174,L00868,11,12,M32,CVD_B,Bay4,M27,IMP_B,Bay3,83517.51000000001,83672.399,110.0,44.888999999995576
T0028175,L00868,12,13,M27,IMP_B,Bay3,M37,CMP_B,Bay4,84054.149,84207.986,110.0,43.836999999999534
T0028176,L00868,13,14,M37,CMP_B,Bay4,M97,METRO_D,Bay10,84410.486,84704.62400000001,440.0,-145.8619999999937
T0028177,L00868,14,15,M97,METRO_D,Bay10,M51,PHOTO_C,Bay6,84949.12400000001,88158.75,440.0,2769.6259999999893
T0028178,L00868,15,16,M51,PHOTO_C,Bay6,M23,PHOTO_A,Bay3,88549.5,91803.75,330.0,2924.25
T0028179,L00868,16,17,M23,PHOTO_A,Bay3,M47,ETCH_B,Bay5,91910.25,92093.611,220.0,-36.638999999995576
T0028180,L00868,17,18,M47,ETCH_B,Bay5,M81,CVD_D,Bay9,92197.111,92382.206,440.0,-254.90499999999884
T0028181,L00868,18,19,M81,CVD_D,Bay9,M98,METRO_D,Bay10,92546.456,92708.03300000001,110.0,51.57700000000477
T0028182,L00868,19,20,M98,METRO_D,Bay10,M31,CVD_B,Bay4,92889.53300000001,93052.87800000001,440.0,-276.65499999999884
T0028183,L00868,20,21,M31,CVD_B,Bay4,M27,IMP_B,Bay3,93217.87800000001,93384.98700000001,110.0,57.10899999999674
T0028184,L00868,21,22,M27,IMP_B,Bay3,M66,CMP_C,Bay7,93853.73700000001,94101.675,440.0,-192.06200000000536
T0028185,L00868,22,23,M66,CMP_C,Bay7,M53,PHOTO_C,Bay6,94281.675,96654.75,110.0,2263.074999999997
T0028186,L00868,23,24,M53,PHOTO_C,Bay6,M59,ETCH_C,Bay6,97331.25,97435.842,65.0,39.59200000000419
T0028187,L00868,24,25,M59,ETCH_C,Bay6,M94,METRO_D,Bay10,97606.842,97757.634,440.0,-289.2079999999987
T0028188,L00868,25,26,M94,METRO_D,Bay10,M34,CVD_B,Bay4,97969.134,98214.872,440.0,-194.26200000000244
T0028189,L00868,26,27,M34,CVD_B,Bay4,M18,IMP_A,Bay2,98489.372,98694.094,220.0,-15.278000000005704
T0028190,L00868,27,28,M18,IMP_A,Bay2,M36,CMP_B,Bay4,98835.844,98996.213,220.0,-59.630999999993946
T0028191,L00868,28,29,M36,CMP_B,Bay4,M73,PHOTO_D,Bay8,99429.713,101419.5,440.0,1549.7869999999966
T0028192,L00868,29,30,M73,PHOTO_D,Bay8,M92,ETCH_D,Bay10,101613.0,101777.984,220.0,-55.01600000000326
T0028193,L00868,30,31,M92,ETCH_D,Bay10,M32,CVD_B,Bay4,102311.984,102557.722,440.0,-194.26200000000244
T0028194,L00868,31,32,M32,CVD_B,Bay4,M27,IMP_B,Bay3,103038.472,103101.264,110.0,-47.20799999999872
T0028195,L00868,32,33,M27,IMP_B,Bay3,M75,METRO_C,Bay8,103275.264,103535.86300000003,550.0,-289.4009999999689
